state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
madhya-pradesh,2022,4,492999084,272801597092.4764,False,True,False,False,False,553.3511236553868,0.7604058699716401,2.6393423969101306,204164045366.7099,359770459.84490734
madhya-pradesh,2022,4,325467851,984255199293.6544,False,False,False,True,False,3024.1241839079657,3.4102061653727533,1.6485024813459652,915617512757.9156,-109152536.83571315
madhya-pradesh,2022,4,79289399,45143248068.81734,False,False,False,False,True,569.3478401673513,-0.08750488433056462,0.19251465014915803,-23494458488.143356,42503298.92476583
madhya-pradesh,2022,4,286931,278304972.64702964,True,False,False,False,False,969.9369278573233,-0.25460381966741824,-0.27473433573086997,-68359431026.2338,-17493108.801972404
madhya-pradesh,2022,4,785003,521508120.7286146,False,False,True,False,False,664.3390161930778,-0.25369801249793417,-0.27178855893696985,-68116227688.977615,-17098064.548207186
madhya-pradesh,2022,2,287616385,174183397721.35938,False,True,False,False,False,605.610134907159,0.3931035848795215,1.4246353092144266,105545767838.75014,196165225.37869015
madhya-pradesh,2022,2,202093283,663180522499.3412,False,False,False,True,False,3281.556480525586,2.2143674335381904,0.9188209506197786,594542812508.8245,-96510819.98517415
madhya-pradesh,2022,2,54318983,29125694281.81933,False,False,False,False,True,536.197341577977,-0.14716206875562685,0.044830636619322156,-39512021416.050995,24318371.965301566
madhya-pradesh,2022,2,157672,153944499.74490312,True,False,False,False,False,976.3591490239429,-0.25506699873744154,-0.2754988199070588,-68483791542.734764,-17569685.19236104
madhya-pradesh,2022,2,713506,381178326.32090586,False,False,True,False,False,534.2328254014765,-0.25422066911183655,-0.2722114178879518,-68256557501.08161,-17110113.88953141
madhya-pradesh,2022,3,391105651,212445928287.3991,False,True,False,False,False,543.19319535324,0.5356119149842536,2.0367080179805437,143808338812.44434,283445396.764025
madhya-pradesh,2022,3,267013695,780650402034.3962,False,False,False,True,False,2923.6343178367547,2.6518825723043356,1.3027835968236112,712012709005.3733,-81353962.45059645
madhya-pradesh,2022,3,72148870,39132574047.51802,False,False,False,False,True,542.3865134342093,-0.10989156667769401,0.1502829956406314,-29505134995.031563,37909061.32702255
madhya-pradesh,2022,3,240678,236981163.63162854,True,False,False,False,False,984.6399073933992,-0.25475772969190513,-0.27500789259423164,-68400754851.13528,-17521855.86874419
madhya-pradesh,2022,3,750665,442608716.71893203,False,False,True,False,False,589.6221573124257,-0.2539918723693369,-0.27199164620858707,-68195127100.45416,-17098978.53597023
madhya-pradesh,2019,1,23708825,44114206183.09186,False,False,False,True,False,1860.666067723384,-0.0913375383284348,-0.13620883778200193,-24523523827.02864,-12641338.969830636
madhya-pradesh,2019,1,9966905,2423593841.716142,False,False,False,False,True,243.16413587930677,-0.246613717345366,-0.21748349092378066,-66214138248.9528,-8721940.44166861
madhya-pradesh,2019,1,3018928,1263699222.3501081,False,True,False,False,False,418.59203742192864,-0.25093373075948205,-0.2585763237093053,-67374035707.5997,-15178552.797619902
madhya-pradesh,2019,1,290838,28901169.292499043,True,False,False,False,False,99.37205348853672,-0.2555327211021124,-0.2747112283288603,-68608834805.554115,-17383547.328611255
madhya-pradesh,2019,1,315553,239879105.5972368,False,False,True,False,False,760.1864206559178,-0.25474693634227175,-0.27456505493734007,-68397856877.71054,-17448208.525278457
madhya-pradesh,2019,4,32083162,92064471161.9892,False,False,False,True,False,2869.557282476995,0.08725264086601307,-0.08667999938333829,23426740396.876633,-24580085.13036161
madhya-pradesh,2019,4,19447707,7304157801.612935,False,True,False,False,False,375.5793832976266,-0.2284361161881768,-0.16141062089863992,-61333570710.656334,-1308683.6107299216
madhya-pradesh,2019,4,16081734,5104821720.999016,False,False,False,False,True,317.4298070717384,-0.23662751669281457,-0.18131819480822406,-63532908019.84386,-3742955.6169418693
madhya-pradesh,2019,4,127116,24020060.932133198,True,False,False,False,False,188.96174307037035,-0.2555509007308825,-0.27567953907158604,-68613715982.83375,-17545201.5389787
madhya-pradesh,2019,4,392270,190456045.32494444,False,False,True,False,False,485.52284223862245,-0.2549310119296382,-0.2741113230305121,-68447279901.0486,-17350554.53219655
madhya-pradesh,2019,2,20868744,61758841793.87666,False,False,False,True,False,2959.3942881218277,-0.025620307423921494,-0.15300609742036078,-6878891002.64254,-22956184.190182596
madhya-pradesh,2019,2,12044969,3571897178.303101,False,False,False,False,True,296.5468137197448,-0.2423368755230966,-0.20519307365993272,-65065834135.07714,-7130330.254970182
madhya-pradesh,2019,2,7331352,2671155681.449155,False,True,False,False,False,364.34694193501485,-0.24569167628179556,-0.23307109847147228,-65966577547.92807,-11462367.371235741
madhya-pradesh,2019,2,149197,18869661.513485767,True,False,False,False,False,126.47480521381641,-0.25557008333092657,-0.2755489441026135,-68618866372.43611,-17520938.68674345
madhya-pradesh,2019,2,451751,313802065.4154737,False,False,True,False,False,694.6350210967407,-0.2544716111767834,-0.2737595310215697,-68323933866.82813,-17343326.38477117
madhya-pradesh,2019,3,22631038,67648107703.0357,False,False,False,True,False,2989.1738815972867,-0.0036858081150367298,-0.14258325741082514,-989624875.3723984,-23688749.214985266
madhya-pradesh,2019,3,17163551,5147459307.101742,False,True,False,False,False,299.9064300331407,-0.23646871352153165,-0.17491994031119018,-63490269979.27888,-2679201.196058657
madhya-pradesh,2019,3,13156616,4576521609.460834,False,False,False,False,True,347.8494477197506,-0.2385951640380289,-0.19861839382326515,-64061209323.1398,-6444270.55156282
madhya-pradesh,2019,3,192821,25654168.60092132,True,False,False,False,False,133.04654887652964,-0.2555448145167287,-0.27529093609000266,-68612081847.4771,-17480188.798895475
madhya-pradesh,2019,3,466385,278578703.0441117,False,False,True,False,False,597.3148858649222,-0.2546028001618808,-0.27367298028673226,-68359157219.839516,-17313770.777978677
madhya-pradesh,2024,1,760567063,350364865596.0,False,True,False,False,False,460.66268530484604,1.0492893209191492,4.221835577271516,281727420259.7794,594480430.3028967
madhya-pradesh,2024,1,434322438,1209747808360.0,False,False,False,True,False,2785.367972077924,4.250050647523273,2.2923076265743303,1141110147704.5845,-95822978.13285625
madhya-pradesh,2024,1,90377724,64385288241.0,False,False,False,False,True,712.402187080967,-0.01583813954971251,0.25809498887171745,-4252415345.230194,45440152.903336905
madhya-pradesh,2024,1,392922,591281376.0,True,False,False,False,False,1504.831432192649,-0.253438142856601,-0.274107466868211,-68046454606.06356,-17519703.428605467
madhya-pradesh,2024,1,496467,330986291.0,False,False,True,False,False,666.6833666688823,-0.2544076087374265,-0.27349506452854044,-68306749623.8426,-17305890.110607583
madhya-pradesh,2024,4,1049208528,472351463536.0,False,True,False,False,False,450.1978881513628,1.5036269224947276,5.928964926751783,403714129530.5238,831444911.6666397
madhya-pradesh,2024,4,545405608,1455644524190.0,False,False,False,True,False,2668.9210797223777,5.165889977352474,2.9492934125226724,1387006888528.1296,-88908590.78558534
madhya-pradesh,2024,4,88543631,73837534565.0,False,False,False,False,True,833.9113014802838,0.01936663701484111,0.24724750377467392,5199829353.642426,39601822.37256111
madhya-pradesh,2024,4,1823754,1042853205.0,True,False,False,False,False,571.8168157547564,-0.2517562690672535,-0.26564501224002535,-67594882211.442566,-16280170.098934706
madhya-pradesh,2024,4,420314,428693349.0,False,False,True,False,False,1019.935926474017,-0.2540436999872984,-0.27394546073669085,-68209042606.87045,-17423434.5647387
madhya-pradesh,2024,2,876486253,396252287691.0,False,True,False,False,False,452.0918455192246,1.2201964668613856,4.907423323359832,327614887343.9151,690960405.8226308
madhya-pradesh,2024,2,462570675,1314542897421.0,False,False,False,True,False,2841.8206524246266,4.640358683200211,2.4593778514076696,1245905239329.0269,-111968894.1712701
madhya-pradesh,2024,2,95424865,67725929808.0,False,False,False,False,True,709.7304230715966,-0.003395960630836582,0.2879455944736021,-911771939.8762894,49072103.618248634
madhya-pradesh,2024,2,480050,758501127.0,True,False,False,False,False,1580.0460931153004,-0.252815334926153,-0.27359216056611224,-67879234833.15839,-17503414.431452762
madhya-pradesh,2024,2,510214,400330580.0,False,False,True,False,False,784.632683540632,-0.2541493367757581,-0.27341375983045313,-68237405335.24127,-17321519.305229764
madhya-pradesh,2024,3,948087778,409029113947.0,False,True,False,False,False,431.42536317665724,1.267783600980448,5.330900472753614,340391742785.8673,757149301.0310835
madhya-pradesh,2024,3,497526836,1279502846189.0,False,False,False,True,False,2571.7262941551157,4.509852438213671,2.6661211493196917,1210865206049.599,-62168783.96253029
madhya-pradesh,2024,3,91085397,71189674865.0,False,False,False,False,True,781.5706711472093,0.009504715740519273,0.2622804213013053,2551970967.9996033,43265296.0707627
madhya-pradesh,2024,3,607134,979041970.0,True,False,False,False,False,1612.5632397460856,-0.25199393323653985,-0.2728405401215259,-67658693956.111244,-17469757.75385012
madhya-pradesh,2024,3,431312,381789560.0,False,False,True,False,False,885.1818637088696,-0.25421839257942686,-0.27388041461247725,-68255946387.00269,-17392566.800007362
madhya-pradesh,2023,1,404378350,208281637594.0,False,True,False,False,False,515.066243269453,0.5201020649035666,2.115207529510245,139644054115.39783,298482205.3671859
madhya-pradesh,2023,1,263524301,809388762719.0,False,False,False,True,False,3071.4008523980488,2.7589182474289005,1.282146066767767,740751065633.0665,-97017734.9265486
madhya-pradesh,2023,1,65818962,43725957842.0,False,False,False,False,True,664.3367885686195,-0.09278356455661221,0.11284564502882675,-24911754294.243065,29633267.181034647
madhya-pradesh,2023,1,226835,236606773.0,True,False,False,False,False,1043.078770912778,-0.25475912410526286,-0.2750897650708172,-68401129247.597595,-17535540.265088554
madhya-pradesh,2023,1,618522,393634973.0,False,False,True,False,False,636.4122424101325,-0.25417427448266067,-0.27277318739716294,-68244100895.758156,-17210374.86729091
madhya-pradesh,2023,4,648920525,304240605817.0,False,True,False,False,False,468.84108931059006,0.8775000759010438,3.561517830520668,235603117322.91107,502373437.5114974
madhya-pradesh,2023,4,373769167,1063381622538.0,False,False,False,True,False,2845.0223197195933,3.70491156715609,1.9341738216092943,994743949364.0121,-94371406.0657227
madhya-pradesh,2023,4,78674422,58049633385.0,False,False,False,False,True,737.846328060726,-0.03943520906632884,0.18887745517457138,-10588074590.577538,36420813.74727036
madhya-pradesh,2023,4,394962,494411136.0,True,False,False,False,False,1251.7941877952815,-0.2537989348882576,-0.27409540157512174,-68143324836.50716,-17476626.467491742
madhya-pradesh,2023,4,535537,336607811.0,False,False,True,False,False,628.5425862265353,-0.2543866714545025,-0.27326399050844363,-68301128087.79587,-17269201.548273824
madhya-pradesh,2023,2,479498828,236960764220.0,False,True,False,False,False,494.18424067555804,0.6269171234967085,2.5594970315081187,168323209991.15765,361453391.0526506
madhya-pradesh,2023,2,294125925,916102516476.0,False,False,False,True,False,3114.6608938875415,3.1563723264493637,1.4631350680263344,847464822778.3071,-111623064.56633776
madhya-pradesh,2023,2,73584106,48712706741.0,False,False,False,False,True,662.0003882496038,-0.07421047888415415,0.15877149710742744,-19925002553.172447,35285883.235803634
madhya-pradesh,2023,2,248905,289207465.0,True,False,False,False,False,1161.9190655069203,-0.254563213467143,-0.2749592351597976,-68348528550.968,-17535753.401308972
madhya-pradesh,2023,2,579296,375754606.0,False,False,True,False,False,648.6400838258852,-0.2542408696922596,-0.27300518405731955,-68261981277.77098,-17242026.23684185
madhya-pradesh,2023,3,567760229,255858070965.0,False,True,False,False,False,450.6445818081421,0.6972999128174195,3.081506674417002,187220552430.50922,441709352.89306784
madhya-pradesh,2023,3,333209928,929775417818.0,False,False,False,True,False,2790.359289108577,3.2072968813366085,1.6942919068972668,861137739450.5162,-78331291.0778214
madhya-pradesh,2023,3,76997837,51434802126.0,False,False,False,False,True,668.0032080121939,-0.06407206770320495,0.17896152899120624,-17202905966.274612,37546457.67674865
madhya-pradesh,2023,3,318662,408838885.0,True,False,False,False,False,1282.9860008410164,-0.2541176476971835,-0.2745466671940977,-68228897112.15155,-17516675.64561311
madhya-pradesh,2023,3,525937,344868455.0,False,False,True,False,False,655.7219876144861,-0.25435590478631265,-0.27332076835827546,-68292867448.60393,-17282300.988810662
madhya-pradesh,2018,1,4404190,667057311.4560372,False,False,False,False,True,151.45970347692474,-0.25315591630586814,-0.25038338643704006,-67970676978.12086,-13540536.608465312
madhya-pradesh,2018,1,2848290,7590790588.551903,False,False,False,True,False,2665.0343148176285,-0.22736855585655064,-0.25958553816134744,-61046944981.41748,-18029524.84069405
madhya-pradesh,2018,1,230519,43374288.98373023,True,False,False,False,False,188.1592796417225,-0.25547881614370815,-0.2750679765709443,-68594361712.714386,-17449997.544228222
madhya-pradesh,2018,1,196394,170119673.71275404,False,True,False,False,False,866.216247506309,-0.25500675449856836,-0.27526980408401835,-68467616353.81459,-17537815.45498232
madhya-pradesh,2018,1,346002,210261540.7414958,False,False,True,False,False,607.6888016297472,-0.2548572466026471,-0.2743849686092641,-68427474427.009636,-17405212.693578433
madhya-pradesh,2018,4,11456555,30897348664.90544,False,False,False,True,False,2696.9144446044593,-0.14056356353599514,-0.20867316550690657,-37740385349.66756,-19294574.870833147
madhya-pradesh,2018,4,7273502,1669345516.941368,False,False,False,False,True,229.51055996703764,-0.24942290606492615,-0.23341324416030265,-66968387647.049904,-11095822.371796634
madhya-pradesh,2018,4,2056426,1036249753.9278035,False,True,False,False,False,503.9081172518746,-0.2517808635405229,-0.2642689064196011,-67601485563.35582,-16044700.712000992
